player_id,season_id,appearances,game_started,total_sub_on,total_sub_off,mins_played,goals,goals_openplay,goal_assist,goal_assist_deadball,total_att_assist,big_chance_created,big_chance_missed,total_scoring_att,ontarget_scoring_att,total_pass,accurate_pass,total_final_third_passes,successful_final_third_passes,blocked_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,corner_taken,final_third_entries,pen_area_entries,carries,progressive_carries,touches,touches_in_final_third,touches_in_opp_box,total_through_ball,total_tackle,won_tackle,times_tackled,duel_won,duel_lost,interception_won,challenge_lost,ball_recovery,dispossessed,outfielder_block,total_clearance,aerial_won,aerial_lost,fouls,was_fouled,yellow_card,second_yellow,red_card,total_offside,penalty_conceded,penalty_won,clean_sheet,total_keeper_sweeper,accurate_keeper_sweeper,poss_won_att_3rd,accurate_launches,accurate_keeper_throws,keeper_throws,total_high_claim,goal_kicks,accurate_goal_kicks,poss_won_def_3rd,poss_won_mid_3rd,penalty_faced,pen_goals_conceded,good_high_claim,goals_conceded,non_penalty_goals,penalties_missed,penalties_scored,saves,own_goals,defensive_contribution,xg,npxg,xa
71744,777,6,6,0,0,540,0,0,0,0,1,1,0,0,0,177,107,38,13,0,100,31,0,0,0,38,2,26,12,225,0,0,0,0,0,0,5,1,0,1,39,0,0,7,1,0,0,3,0,0,0,0,0,0,0,2,2,0,0,15,15,6,16,9,9,0,0,0,4,11,0,0,0,13,0,0,0.0,0.0,0.05
71923,777,31,31,0,0,2790,0,0,0,0,1,0,0,0,0,1071,718,175,32,1,503,157,0,0,0,175,13,156,57,1365,0,0,0,1,1,0,16,2,0,1,247,0,0,37,12,1,0,3,1,0,0,0,0,0,7,27,27,0,0,131,135,22,130,77,53,1,2,2,21,50,0,0,0,83,0,0,0.0,0.0,0.04
71986,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72239,777,26,23,3,9,1908,2,2,3,0,20,4,2,18,6,881,733,244,186,18,74,40,16,3,0,105,32,212,108,1434,360,52,3,66,42,33,140,144,25,35,103,22,7,71,44,46,30,22,8,0,0,2,0,0,5,0,0,10,0,0,0,0,0,0,49,44,0,1,0,26,2,0,0,0,0,269,1.92,1.92,1.86
72265,777,21,9,12,8,916,1,1,2,0,5,2,3,11,6,187,154,79,61,12,2,1,11,0,0,18,13,86,49,412,165,40,0,24,13,53,69,86,5,5,43,28,3,10,11,13,15,20,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,18,22,0,1,0,15,1,0,0,0,0,83,1.56,1.56,0.85
72371,777,35,31,4,17,2674,15,12,5,0,29,6,12,73,28,693,522,287,196,11,22,11,18,1,0,72,55,284,135,1246,557,145,14,27,18,93,196,210,7,4,72,55,5,27,74,80,38,56,5,0,0,16,0,3,3,0,0,16,0,0,0,0,0,0,20,36,0,2,0,36,15,0,0,0,0,138,14.91,14.91,1.96
72455,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72541,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
73894,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
74585,777,7,3,4,2,240,0,0,0,0,0,0,0,1,1,84,64,23,13,3,13,4,6,0,0,19,7,12,5,148,25,1,0,10,4,5,20,13,2,4,14,1,2,17,7,2,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,7,0,0,0,2,0,0,0,0,0,31,0.03,0.03,0.04
74608,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
74761,777,29,27,2,8,2455,9,4,5,2,45,7,4,42,23,1451,1250,565,446,23,134,81,82,21,44,216,164,430,213,2034,651,55,21,62,43,76,168,165,15,26,135,46,3,36,13,22,45,75,6,0,0,2,0,2,6,0,0,18,0,0,0,0,0,0,54,63,0,4,0,37,7,0,2,0,0,251,5.59,4.03,4.96
74960,777,35,27,8,21,2350,3,1,1,0,10,0,1,23,8,788,657,228,163,34,47,25,7,1,0,106,15,226,115,1154,250,40,1,51,25,47,122,124,18,21,100,31,21,24,26,31,28,30,1,1,1,1,1,0,1,0,0,7,0,0,0,0,0,0,46,47,0,5,0,50,3,0,0,0,0,214,2.5,2.5,0.41
74964,777,29,14,15,12,1270,2,2,1,0,13,1,1,23,9,342,257,143,98,13,22,13,34,10,1,21,41,97,58,578,275,29,1,18,9,31,54,82,2,14,38,17,1,10,14,25,13,16,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,15,17,0,3,0,24,2,0,0,0,0,69,1.27,1.27,0.91
74965,777,38,38,0,2,3380,1,1,5,0,32,4,1,16,6,1560,1302,464,368,33,120,38,143,34,1,172,136,438,279,2597,702,53,0,103,52,64,212,187,48,30,188,24,10,143,44,54,39,32,5,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,105,75,0,6,0,51,1,0,0,0,0,301,1.35,1.35,3.07
74976,777,37,34,3,15,2859,3,3,1,0,27,4,2,44,13,1393,1182,376,265,31,129,53,88,14,56,189,121,439,218,2006,480,49,10,60,38,49,185,148,36,24,195,26,15,81,37,31,45,60,5,0,0,1,1,0,6,0,0,13,0,0,0,0,0,0,83,99,0,5,0,41,3,0,0,0,0,386,3.8,3.8,2.94
75203,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
75249,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
75381,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
75382,777,33,27,6,18,2388,5,4,3,0,60,5,8,51,18,1421,1201,730,585,29,69,40,32,5,20,130,117,354,152,1875,941,161,12,34,26,71,99,149,11,18,115,36,2,13,7,40,22,19,1,0,0,2,0,0,2,0,0,21,0,0,0,0,0,0,25,69,0,2,0,32,5,0,0,0,0,176,6.83,6.83,5.14
75543,777,32,31,1,9,2637,0,0,0,0,21,4,0,18,3,957,730,261,169,28,105,30,91,24,3,155,86,302,203,1730,446,51,1,65,44,61,178,154,27,30,112,26,7,83,18,32,31,56,4,1,1,3,0,0,3,0,0,9,0,0,0,0,0,0,69,34,0,5,0,45,0,0,0,0,1,184,1.1,1.1,2.89
75582,777,35,35,0,2,3043,4,0,1,0,6,1,1,16,6,1770,1601,159,111,21,152,68,3,0,0,120,6,367,198,2146,96,33,0,39,19,9,119,100,22,11,122,5,22,131,47,54,28,22,9,0,1,2,1,0,8,0,0,0,0,0,0,0,118,106,68,54,0,1,0,47,4,0,0,0,0,212,2.82,2.82,0.38
75692,777,35,35,0,0,3150,0,0,0,0,5,1,0,0,0,1321,841,322,86,0,678,203,0,0,0,324,39,240,97,1688,0,0,0,0,0,0,35,2,0,2,334,0,0,37,24,0,0,14,4,0,0,0,0,0,10,9,9,0,0,137,143,50,163,52,67,1,3,2,45,46,0,0,0,109,0,0,0.0,0.0,0.1
75709,777,38,38,0,0,3420,0,0,0,0,1,0,0,0,0,1549,1178,223,50,0,563,197,0,0,0,223,27,183,82,1869,0,0,0,1,1,0,16,5,0,2,331,0,0,32,11,1,2,3,3,0,0,0,1,0,10,22,20,0,0,133,135,24,103,59,84,0,6,5,24,46,0,0,0,106,1,0,0.0,0.0,0.06
75735,777,29,21,8,15,1776,11,8,0,0,10,0,10,53,21,277,180,123,66,8,17,10,6,1,0,42,17,57,26,589,248,71,3,17,10,24,114,160,7,5,33,17,5,37,68,84,50,26,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,23,0,4,0,35,9,0,2,0,0,99,7.94,6.38,0.41
75883,777,6,0,6,0,37,0,0,0,0,1,0,0,0,0,27,23,6,3,0,1,1,3,1,2,3,2,9,3,42,12,1,0,1,1,4,1,7,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,5,0.0,0.0,0.0
75989,777,5,3,2,0,378,0,0,0,0,0,0,0,0,0,171,130,20,5,0,57,18,0,0,0,20,0,31,12,212,0,0,0,0,0,1,3,1,1,0,34,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5,5,0,0,23,23,4,15,5,3,0,0,0,4,5,0,0,0,8,0,0,0.0,0.0,0.0
76090,777,36,36,0,1,3211,3,1,3,0,13,2,3,23,10,2521,2198,499,333,25,282,133,23,10,0,383,51,919,598,3041,214,50,1,53,30,8,209,133,47,21,113,6,28,189,114,80,27,43,9,0,0,4,1,0,9,0,0,3,0,0,0,0,11,11,49,61,0,5,0,44,3,0,0,0,1,317,3.31,3.31,1.57
76104,777,35,35,0,1,3087,1,0,2,0,7,3,2,24,7,1656,1460,176,92,25,171,84,5,2,0,120,11,412,215,2224,115,74,1,60,38,10,204,129,45,11,94,6,18,252,119,75,34,19,4,0,1,0,2,0,11,0,0,1,0,0,0,0,2,2,61,32,0,4,0,45,1,0,0,0,0,370,2.45,2.45,0.83
76204,777,34,32,2,4,2865,1,1,5,0,28,6,0,7,2,2157,1922,704,600,34,118,61,66,16,1,237,78,514,264,2886,787,40,5,57,40,47,157,110,30,21,169,18,8,100,42,27,17,30,5,0,0,4,1,1,12,0,0,8,0,0,0,0,0,0,87,74,0,1,0,28,1,0,0,0,0,195,0.34,0.34,2.23
76216,777,21,8,13,8,699,3,3,3,0,12,3,2,30,9,162,141,78,64,5,1,1,11,0,8,8,15,69,43,322,178,53,4,13,7,27,46,46,2,4,20,15,2,2,3,6,10,21,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,2,13,0,1,0,5,3,0,0,0,0,39,2.78,2.78,0.77
76296,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
76310,777,13,9,4,3,873,1,1,1,0,3,1,0,14,6,169,107,84,47,10,12,6,14,3,0,29,9,38,27,342,129,37,0,21,12,15,65,77,7,9,20,11,2,30,30,34,19,10,2,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,2,13,0,0,0,19,1,0,0,0,0,80,1.64,1.64,0.38
76353,777,29,29,0,7,2403,4,3,3,0,27,8,1,27,13,824,653,274,191,29,70,26,63,14,0,92,76,144,74,1412,422,75,1,74,48,20,138,128,26,21,97,7,1,97,44,54,35,18,7,0,0,8,0,0,10,0,0,6,0,0,0,0,0,0,52,39,0,4,0,33,4,0,0,0,0,196,2.45,2.45,3.94
76426,777,7,3,4,2,355,0,0,0,0,2,0,0,0,0,100,83,25,21,1,10,5,2,0,0,10,2,34,19,163,28,5,0,12,7,2,18,18,3,2,15,0,3,9,2,9,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,6,0,0,0,5,0,0,0,0,0,27,0.0,0.0,0.41
76614,777,31,13,18,10,1342,4,3,1,0,30,5,4,35,8,359,278,157,112,9,25,13,93,29,49,34,102,249,143,787,414,68,0,19,11,78,97,141,6,10,72,38,2,12,16,35,19,23,1,0,0,3,1,0,0,0,0,10,0,0,0,0,0,0,27,35,0,3,0,23,4,0,0,0,0,111,2.47,2.47,2.43
77990,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
78211,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
81542,777,28,21,7,15,1810,11,9,4,0,21,3,11,65,19,400,307,225,162,9,5,3,8,1,0,17,25,176,93,745,455,136,2,11,7,60,92,147,3,3,42,26,2,27,31,51,35,12,0,0,0,10,0,0,2,0,0,14,0,0,0,0,0,0,4,24,0,3,0,25,11,0,0,0,0,85,10.1,10.1,2.45
92626,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
92629,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
92635,777,19,17,2,4,1427,0,0,0,0,6,0,1,5,2,816,701,110,67,1,97,40,11,3,0,83,23,177,90,1057,61,9,0,23,13,7,68,42,14,4,53,5,12,95,24,20,11,11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,3,36,17,0,1,0,33,0,0,0,0,0,143,0.53,0.53,0.29
92706,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
92734,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98258,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98281,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98288,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98300,777,31,17,14,9,1684,1,1,5,1,33,8,2,25,11,538,447,242,190,25,27,12,135,28,45,35,134,304,165,1008,575,84,3,22,12,67,91,132,12,19,87,29,0,8,5,24,23,24,1,0,0,8,0,1,3,0,0,14,0,0,0,0,0,0,38,35,0,2,0,24,1,0,0,0,0,129,2.01,2.01,3.87
98301,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98302,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
98315,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
99281,777,11,4,7,1,402,0,0,1,0,7,2,0,3,0,285,241,113,82,3,16,9,2,0,0,32,14,74,41,387,128,25,4,5,3,10,17,20,7,4,15,8,1,6,1,1,5,9,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,19,0.19,0.19,1.39
99282,777,12,4,8,4,377,0,0,0,0,1,1,0,3,0,284,263,70,63,5,14,12,1,0,0,29,5,59,18,347,68,3,2,8,7,8,22,16,5,0,20,6,0,4,3,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,1,0,10,0,0,0,0,0,37,0.21,0.21,0.55
104260,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107809,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107812,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107819,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107820,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107822,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107823,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107844,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107846,777,28,11,17,7,1047,0,0,0,0,2,0,0,0,0,505,453,111,94,7,19,7,2,1,0,38,5,111,46,668,108,7,0,26,18,15,57,52,5,5,43,10,6,23,9,15,17,20,5,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,24,16,0,0,0,17,0,0,0,0,0,60,0.0,0.0,0.2
107887,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107891,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
107895,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
108096,777,25,21,4,10,1764,2,1,0,0,7,0,4,19,7,849,742,192,139,12,65,42,0,0,0,98,28,185,75,1149,178,25,3,48,30,16,122,69,25,11,72,10,17,59,45,23,20,25,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,28,39,0,0,0,26,2,0,0,0,0,219,1.68,1.68,0.69
108314,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
108319,777,1,0,1,0,14,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,0,0,0,0,0,0,1,0,11,4,1,0,0,0,2,2,3,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.01
108612,777,6,0,6,0,88,0,0,1,0,1,1,0,0,0,36,28,15,10,0,2,1,0,0,0,9,2,11,4,55,11,2,0,2,0,2,8,8,0,2,5,0,0,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,0,0,10,0.0,0.0,0.36
108628,777,2,2,0,0,180,0,0,0,0,0,0,0,2,0,115,104,21,17,2,13,6,2,0,0,16,2,29,14,145,10,2,0,1,0,0,7,3,1,0,8,0,2,11,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,8,0,0,0,0,0,15,0.1,0.1,0.03
108816,777,28,25,3,9,2080,2,2,2,0,12,2,1,16,5,956,830,233,180,24,68,38,8,0,0,133,22,209,90,1294,189,18,3,59,30,27,111,119,25,24,114,15,19,50,24,27,42,18,5,0,0,0,2,0,7,0,0,6,0,0,0,0,1,1,48,60,0,3,0,26,2,0,0,0,0,267,1.16,1.16,1.8
108851,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
108877,777,28,27,1,5,2361,2,1,1,0,9,2,3,21,10,1317,1087,263,148,15,208,88,17,4,0,187,62,272,148,1670,163,47,1,32,21,10,104,103,32,13,79,8,15,117,64,49,33,7,3,1,1,0,0,0,3,0,0,1,0,0,0,0,19,18,53,25,0,2,0,45,2,0,0,0,1,197,2.23,2.23,1.49
108922,777,30,24,6,5,2179,1,0,1,0,25,5,1,25,6,1261,1075,411,324,21,112,47,102,20,41,189,121,335,195,2021,541,50,3,54,31,69,158,133,28,16,134,38,14,77,26,32,17,41,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,59,63,0,5,0,39,1,0,0,0,0,173,1.01,1.01,2.78
108926,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
108928,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
108936,777,28,16,12,2,1653,1,1,2,0,22,1,0,13,3,1047,934,266,229,13,39,22,13,4,1,94,23,257,140,1353,303,28,3,36,20,47,92,94,20,11,95,31,10,25,15,24,13,22,2,0,0,1,0,0,6,0,0,8,0,0,0,0,0,0,34,53,0,3,0,22,1,0,0,0,0,187,0.48,0.48,1.27
108947,777,22,9,13,8,960,3,3,0,0,3,0,2,20,6,263,190,113,74,11,12,2,24,3,0,15,26,104,54,481,226,50,0,23,18,25,45,59,9,10,33,7,2,13,6,18,6,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,14,14,0,2,0,18,3,0,0,0,0,45,2.13,2.13,0.39
108956,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
109117,777,34,26,8,22,2091,2,1,2,1,48,15,5,45,11,831,620,367,231,28,73,38,79,16,41,103,145,206,109,1259,523,84,19,36,20,60,100,157,9,33,101,34,1,21,22,39,30,24,4,0,0,10,0,0,1,0,0,19,0,0,0,0,0,0,32,50,0,3,0,28,2,0,0,0,0,167,4.53,4.53,6.12
